bib_file	title	year	status	similarity	crossref_title	crossref_year	crossref_doi	note
bib/entries/arxiv_2003_06745.bib	Vision-Dialog Navigation by Exploring Cross-modal Memory	2020	ok	1.000	Vision-Dialog Navigation by Exploring Cross-Modal Memory	2020	10.1109/cvpr42600.2020.01074	
bib/entries/arxiv_2603_17351.bib	OmniVLN: Omnidirectional 3D Perception and Token-Efficient LLM Reasoning for Visual-Language Navigation across Air and Ground Platforms	2026	title_mismatch	0.500	Active Perception for Visual-Language Navigation	2023	10.1007/s11263-022-01721-6	bib=OmniVLN: Omnidirectional 3D Perception and Token-Efficient LLM Reasoning for Visual-Language Navigation across Air and Ground Platforms crossref=Active Perception for Visual-Language Navigation
bib/entries/arxiv_2603_17510.bib	Interpreting Context-Aware Human Preferences for Multi-Objective Robot Navigation	2026	title_mismatch	0.552	Context-aware Social Robot Navigation	2021	10.5220/0010554200002994	bib=Interpreting Context-Aware Human Preferences for Multi-Objective Robot Navigation crossref=Context-aware Social Robot Navigation
bib/entries/arxiv_2603_16947.bib	EmergeNav: Structured Embodied Inference for Zero-Shot Vision-and-Language Navigation in Continuous Environments	2026	title_mismatch	0.746	Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments	2025	10.1109/tpami.2025.3594204	bib=EmergeNav: Structured Embodied Inference for Zero-Shot Vision-and-Language Navigation in Continuous Environments crossref=Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments
bib/entries/arxiv_2603_14363.bib	AerialVLA: A Vision-Language-Action Model for UAV Navigation via Minimalist End-to-End Control	2026	title_mismatch	0.702	AerialVLA: A Vision-Language-Action Model for Aerial Navigation with Online Dialogue	2026	10.1609/aaai.v40i22.38878	bib=AerialVLA: A Vision-Language-Action Model for UAV Navigation via Minimalist End-to-End Control crossref=AerialVLA: A Vision-Language-Action Model for Aerial Navigation with Online Dialogue
bib/entries/arxiv_2603_12908.bib	GoalSwarm: Multi-UAV Semantic Coordination for Open-Vocabulary Object Navigation	2026	title_mismatch	0.634	Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation	2025	10.1109/ecmr65884.2025.11162987	bib=GoalSwarm: Multi-UAV Semantic Coordination for Open-Vocabulary Object Navigation crossref=Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation
bib/entries/arxiv_2603_11447.bib	Enhancing Lightweight Vision Language Models through Group Competitive Learning for Socially Compliant Navigation	2026	title_mismatch	0.618	Online Context Learning for Socially Compliant Navigation	2025	10.1109/lra.2025.3557309	bib=Enhancing Lightweight Vision Language Models through Group Competitive Learning for Socially Compliant Navigation crossref=Online Context Learning for Socially Compliant Navigation
bib/entries/arxiv_2603_11290.bib	A Causal Approach to Predicting and Improving Human Perceptions of Social Navigation Robots	2026	title_mismatch	0.597	Predicting Human Perceptions of Robot Performance during Navigation Tasks	2025	10.1145/3719020	bib=A Causal Approach to Predicting and Improving Human Perceptions of Social Navigation Robots crossref=Predicting Human Perceptions of Robot Performance during Navigation Tasks
bib/entries/arxiv_2603_09259.bib	Implicit Geometry Representations for Vision-and-Language Navigation from Web Videos	2026	title_mismatch	0.635	Learning Vision-and-Language Navigation from YouTube Videos	2023	10.1109/iccv51070.2023.00764	bib=Implicit Geometry Representations for Vision-and-Language Navigation from Web Videos crossref=Learning Vision-and-Language Navigation from YouTube Videos
bib/entries/arxiv_2603_08475.bib	R2F: Repurposing Ray Frontiers for LLM-free Object Navigation	2026	title_mismatch	0.496	LFENav: LLM-Based Frontiers Exploration for Visual Semantic Navigation	2024	10.1007/978-3-031-63223-5_28	bib=R2F: Repurposing Ray Frontiers for LLM-free Object Navigation crossref=LFENav: LLM-Based Frontiers Exploration for Visual Semantic Navigation
bib/entries/arxiv_2603_05377.bib	OpenFrontier: General Navigation with Visual-Language Grounded Frontiers	2026	title_mismatch	0.480	LaViP: Language-Grounded Visual Prompting	2024	10.1609/aaai.v38i3.28064	bib=OpenFrontier: General Navigation with Visual-Language Grounded Frontiers crossref=LaViP: Language-Grounded Visual Prompting
bib/entries/arxiv_2602_12686.bib	SignScene: Visual Sign Grounding for Mapless Navigation	2026	title_mismatch	0.602	GP-Frontier for Local Mapless Navigation	2023	10.1109/icra48891.2023.10161230	bib=SignScene: Visual Sign Grounding for Mapless Navigation crossref=GP-Frontier for Local Mapless Navigation
bib/entries/arxiv_2602_05552.bib	VLN-Pilot: Large Vision-Language Model as an Autonomous Indoor Drone Operator	2026	title_mismatch	0.504	Indoor vision based guidance system for autonomous drone and control application	2017	10.1109/icdamt.2017.7904945	bib=VLN-Pilot: Large Vision-Language Model as an Autonomous Indoor Drone Operator crossref=Indoor vision based guidance system for autonomous drone and control application
bib/entries/arxiv_2602_01429.bib	Sem-NaVAE: Semantically-Guided Outdoor Mapless Navigation via Generative Trajectory Priors	2026	title_mismatch	0.468	CREStE: Scalable Mapless Navigation with Internet Scale Priors and Counterfactual Guidance	2025	10.15607/rss.2025.xxi.136	bib=Sem-NaVAE: Semantically-Guided Outdoor Mapless Navigation via Generative Trajectory Priors crossref=CREStE: Scalable Mapless Navigation with Internet Scale Priors and Counterfactual Guidance
bib/entries/arxiv_2601_21506.bib	IROS: A Dual-Process Architecture for Real-Time VLM-Based Indoor Navigation	2026	title_mismatch	0.440	Real-time indoor navigation using smartphone sensors	2015	10.1109/ipin.2015.7346966	bib=IROS: A Dual-Process Architecture for Real-Time VLM-Based Indoor Navigation crossref=Real-time indoor navigation using smartphone sensors
bib/entries/arxiv_2601_12766.bib	Spatial-VLN: Zero-Shot Vision-and-Language Navigation With Explicit Spatial Perception and Exploration	2026	title_mismatch	0.682	SpatialGPT: Zero-Shot Vision-and-Language Navigation via Spatial CoT over Structured Spatial Memory	2025	10.1145/3748636.3762753	bib=Spatial-VLN: Zero-Shot Vision-and-Language Navigation With Explicit Spatial Perception and Exploration crossref=SpatialGPT: Zero-Shot Vision-and-Language Navigation via Spatial CoT over Structured Spatial Memory
bib/entries/arxiv_2601_12742.bib	AirHunt: Bridging VLM Semantics and Continuous Planning for Efficient Aerial Object Navigation	2026	title_mismatch	0.463	VLM-Empowered Multi-Mode System for Efficient and Safe Planetary Navigation	2025	10.1109/iros60139.2025.11247594	bib=AirHunt: Bridging VLM Semantics and Continuous Planning for Efficient Aerial Object Navigation crossref=VLM-Empowered Multi-Mode System for Efficient and Safe Planetary Navigation
bib/entries/arxiv_2601_03956.bib	CoINS: Counterfactual Interactive Navigation via Skill-Aware VLM	2026	title_mismatch	0.574	Counterfactual Vision-and-Language Navigation via Adversarial Path Sampler	2020	10.1007/978-3-030-58539-6_5	bib=CoINS: Counterfactual Interactive Navigation via Skill-Aware VLM crossref=Counterfactual Vision-and-Language Navigation via Adversarial Path Sampler
bib/entries/arxiv_2512_24212.bib	RANGER: A Monocular Zero-Shot Semantic Navigation Framework through Contextual Adaptation	2025	title_mismatch	0.496	VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation	2024	10.1109/icra57147.2024.10610712	bib=RANGER: A Monocular Zero-Shot Semantic Navigation Framework through Contextual Adaptation crossref=VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation
bib/entries/arxiv_2512_19629.bib	LogoPlanner: Localization Grounded Navigation Policy with Metric-Aware Visual Geometry	2025	title_mismatch	0.403	VGGT-Mapping: A Mapping System for Robot Navigation based on Visual Geometry Grounded Transformer	2025	10.1109/irac67707.2025.11381128	bib=LogoPlanner: Localization Grounded Navigation Policy with Metric-Aware Visual Geometry crossref=VGGT-Mapping: A Mapping System for Robot Navigation based on Visual Geometry Grounded Transformer
bib/entries/arxiv_2512_12622.bib	D3D-VLP: Dynamic 3D Vision-Language-Planning Model for Embodied Grounding and Navigation	2025	title_mismatch	0.647	VLP: Vision-Language Preference Learning for Embodied Manipulation	2025	10.18653/v1/2025.emnlp-main.1444	bib=D3D-VLP: Dynamic 3D Vision-Language-Planning Model for Embodied Grounding and Navigation crossref=VLP: Vision-Language Preference Learning for Embodied Manipulation
bib/entries/arxiv_2512_12177.bib	Floorplan2Guide: LLM-Guided Floorplan Parsing for BLV Indoor Navigation	2025	ok	1.000	Floorplan2Guide: LLM-Guided Floorplan Parsing for BLV Indoor Navigation	2025	10.1109/bigdata66926.2025.11401868	
bib/entries/arxiv_2512_09920.bib	LISN: Language-Instructed Social Navigation with VLM-based Controller Modulating	2025	title_mismatch	0.403	VLM-Social-Nav: Socially Aware Robot Navigation Through Scoring Using Vision-Language Models	2025	10.1109/lra.2024.3511409	bib=LISN: Language-Instructed Social Navigation with VLM-based Controller Modulating crossref=VLM-Social-Nav: Socially Aware Robot Navigation Through Scoring Using Vision-Language Models
bib/entries/arxiv_2512_07976.bib	VLD: Visual Language Goal Distance for Reinforcement Learning Navigation	2025	title_mismatch	0.615	Goal-Conditioned Reinforcement Learning for Ultrasound Navigation Guidance	2024	10.1007/978-3-031-72120-5_30	bib=VLD: Visual Language Goal Distance for Reinforcement Learning Navigation crossref=Goal-Conditioned Reinforcement Learning for Ultrasound Navigation Guidance
bib/entries/arxiv_2512_01009.bib	FOM-Nav: Frontier-Object Maps for Object Goal Navigation	2025	title_mismatch	0.725	Commonsense-Aware Object Value Graph for Object Goal Navigation	2024	10.1109/lra.2024.3380948	bib=FOM-Nav: Frontier-Object Maps for Object Goal Navigation crossref=Commonsense-Aware Object Value Graph for Object Goal Navigation
bib/entries/arxiv_2511_21135.bib	SocialNav: Training Human-Inspired Foundation Model for Socially-Aware Embodied Navigation	2025	title_mismatch	0.487	Human-Inspired Socially-Aware Interfaces	2019	10.1007/978-3-030-34500-6_2	bib=SocialNav: Training Human-Inspired Foundation Model for Socially-Aware Embodied Navigation crossref=Human-Inspired Socially-Aware Interfaces
bib/entries/arxiv_2511_13207.bib	PIGEON: VLM-Driven Object Navigation via Points of Interest Selection	2025	title_mismatch	0.531	Interest Driven Navigation in Visualization	2012	10.1109/tvcg.2012.23	bib=PIGEON: VLM-Driven Object Navigation via Points of Interest Selection crossref=Interest Driven Navigation in Visualization
bib/entries/arxiv_2511_12232.bib	SocialNav-Map: Dynamic Mapping with Human Trajectory Prediction for Zero-Shot Social Navigation	2025	title_mismatch	0.470	Zero shot health trajectory prediction using transformer	2024	10.1038/s41746-024-01235-0	bib=SocialNav-Map: Dynamic Mapping with Human Trajectory Prediction for Zero-Shot Social Navigation crossref=Zero shot health trajectory prediction using transformer
bib/entries/arxiv_2511_00933.bib	Fast-SmartWay: Panoramic-Free End-to-End Zero-Shot Vision-and-Language Navigation	2025	title_mismatch	0.622	SenseNav: Zero-Shot Vision Language Navigation with WordNet	2025	10.1109/iccar64901.2025.11072936	bib=Fast-SmartWay: Panoramic-Free End-to-End Zero-Shot Vision-and-Language Navigation crossref=SenseNav: Zero-Shot Vision Language Navigation with WordNet
bib/entries/arxiv_2510_22917.bib	HyPerNav: Hybrid Perception for Object-Oriented Navigation in Unknown Environment	2025	title_mismatch	0.705	Hybrid Mobile Robot Controller for Reactive Navigation in Unknown Environment	2024	10.1007/978-3-031-63444-4_6	bib=HyPerNav: Hybrid Perception for Object-Oriented Navigation in Unknown Environment crossref=Hybrid Mobile Robot Controller for Reactive Navigation in Unknown Environment
bib/entries/arxiv_2510_19655.bib	LaViRA: Language-Vision-Robot Actions Translation for Zero-Shot Vision Language Navigation in Continuous Environments	2025	title_mismatch	0.763	Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments	2025	10.1109/tpami.2025.3594204	bib=LaViRA: Language-Vision-Robot Actions Translation for Zero-Shot Vision Language Navigation in Continuous Environments crossref=Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments
bib/entries/arxiv_2510_16518.bib	DIV-Nav: Open-Vocabulary Spatial Relationships for Multi-Object Navigation	2025	title_mismatch	0.500	Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation	2025	10.1109/ecmr65884.2025.11162987	bib=DIV-Nav: Open-Vocabulary Spatial Relationships for Multi-Object Navigation crossref=Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation
bib/entries/arxiv_2509_22653.bib	See, Point, Fly: A Learning-Free VLM Framework for Universal Unmanned Aerial Navigation	2025	title_mismatch	0.561	Machine Learning for Unmanned Aerial Vehicles Navigation: An Overview	2024	10.1007/s42979-023-02592-5	bib=See, Point, Fly: A Learning-Free VLM Framework for Universal Unmanned Aerial Navigation crossref=Machine Learning for Unmanned Aerial Vehicles Navigation: An Overview
bib/entries/arxiv_2509_20739.bib	Decision-Driven Semantic Object Exploration for Legged Robots via Confidence-Calibrated Perception and Topological Subgoal Selection	2025	title_mismatch	0.406	AI-Driven Decision-Oriented Scholarly Influence Forecasting with Calibrated Confidence and Abstention	2026	10.1109/access.2026.3674233	bib=Decision-Driven Semantic Object Exploration for Legged Robots via Confidence-Calibrated Perception and Topological Subgoal Selection crossref=AI-Driven Decision-Oriented Scholarly Influence Forecasting with Calibrated Confidence and Abstention
bib/entries/arxiv_2509_18592.bib	VLN-Zero: Rapid Exploration and Cache-Enabled Neurosymbolic Vision-Language Planning for Zero-Shot Transfer in Robot Navigation	2025	title_mismatch	0.500	VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation	2024	10.1109/icra57147.2024.10610712	bib=VLN-Zero: Rapid Exploration and Cache-Enabled Neurosymbolic Vision-Language Planning for Zero-Shot Transfer in Robot Navigation crossref=VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation
bib/entries/arxiv_2509_19480.bib	OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation	2025	title_mismatch	0.759	NaVILA: Legged Robot Vision-Language-Action Model for Navigation	2025	10.15607/rss.2025.xxi.018	bib=OmniVLA: An Omni-Modal Vision-Language-Action Model for Robot Navigation crossref=NaVILA: Legged Robot Vision-Language-Action Model for Navigation
bib/entries/arxiv_2509_16445.bib	FiLM-Nav: Efficient and Generalizable Navigation via VLM Fine-tuning	2025	title_mismatch	0.565	Towards Generalizable Forgery Detection Model via Alignment and Fine-tuning	2024	10.1109/ispa63168.2024.00220	bib=FiLM-Nav: Efficient and Generalizable Navigation via VLM Fine-tuning crossref=Towards Generalizable Forgery Detection Model via Alignment and Fine-tuning
bib/entries/arxiv_2509_10454.bib	GC-VLN: Instruction as Graph Constraints for Training-free Vision-and-Language Navigation	2025	title_mismatch	0.682	VLN-Trans: Translator for the Vision and Language Navigation Agent	2023	10.18653/v1/2023.acl-long.737	bib=GC-VLN: Instruction as Graph Constraints for Training-free Vision-and-Language Navigation crossref=VLN-Trans: Translator for the Vision and Language Navigation Agent
bib/entries/arxiv_2508_11479.bib	OVSegDT: Segmenting Transformer for Open-Vocabulary Object Goal Navigation	2025	title_mismatch	0.715	Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation	2025	10.1109/ecmr65884.2025.11162987	bib=OVSegDT: Segmenting Transformer for Open-Vocabulary Object Goal Navigation crossref=Uncertainty-Informed Active Perception for Open Vocabulary Object Goal Navigation
bib/entries/arxiv_2508_10416.bib	CorrectNav: Self-Correction Flywheel Empowers Vision-Language-Action Navigation Model	2025	year_diff	1.000	CorrectNav: Self-Correction Flywheel Empowers Vision-Language-Action Navigation Model	2026	10.1609/aaai.v40i22.38942	bib=2025 crossref=2026
bib/entries/arxiv_2508_07814.bib	SwarmVLM: VLM-Guided Impedance Control for Autonomous Navigation of Heterogeneous Robots in Dynamic Warehousing	2025	ok	1.000	SwarmVLM: VLM-Guided Impedance Control for Autonomous Navigation of Heterogeneous Robots in Dynamic Warehousing	2025	10.1109/robio66223.2025.11377956	
bib/entries/arxiv_2507_17220.bib	PIG-Nav: Key Insights for Pretrained Image Goal Navigation Models	2025	title_mismatch	0.532	FGPrompt: Fine-grained Goal Prompting for Image-goal Navigation	2023	10.52202/075280-0527	bib=PIG-Nav: Key Insights for Pretrained Image Goal Navigation Models crossref=FGPrompt: Fine-grained Goal Prompting for Image-goal Navigation
bib/entries/arxiv_2507_12753.bib	osmAG-LLM: Zero-Shot Open-Vocabulary Object Navigation via Semantic Maps and Large Language Models Reasoning	2025	year_diff	1.000	osmAG-LLM: Zero-Shot Open-Vocabulary Object Navigation via Semantic Maps and Large Language Models Reasoning	2026	10.1109/lra.2026.3653280	bib=2025 crossref=2026
bib/entries/arxiv_2507_06747.bib	LOVON: Legged Open-Vocabulary Object Navigator	2025	title_mismatch	0.632	Scaling Open-Vocabulary Object Detection	2023	10.52202/075280-3191	bib=LOVON: Legged Open-Vocabulary Object Navigator crossref=Scaling Open-Vocabulary Object Detection
bib/entries/arxiv_2507_04686.bib	MOSU: Autonomous Long-range Robot Navigation with Multi-modal Scene Understanding	2025	title_mismatch	0.504	Mobile Robot Navigation Using ORB-SLAM3: A Multi-Modal Autonomous System	2025	10.1109/iceaai64185.2025.10957165	bib=MOSU: Autonomous Long-range Robot Navigation with Multi-modal Scene Understanding crossref=Mobile Robot Navigation Using ORB-SLAM3: A Multi-Modal Autonomous System
bib/entries/arxiv_2506_10756.bib	Grounded Vision-Language Navigation for UAVs with Open-Vocabulary Goal Understanding	2025	title_mismatch	0.564	AerialVLN: Vision-and-Language Navigation for UAVs	2023	10.1109/iccv51070.2023.01411	bib=Grounded Vision-Language Navigation for UAVs with Open-Vocabulary Goal Understanding crossref=AerialVLN: Vision-and-Language Navigation for UAVs
bib/entries/arxiv_2506_06862.bib	Multimodal Spatial Language Maps for Robot Navigation and Manipulation	2025	ok	1.000	Multimodal spatial language maps for robot navigation and manipulation	2025	10.1177/02783649251351658	
bib/entries/arxiv_2506_04070.bib	LaF-GRPO: In-Situ Navigation Instruction Generation for the Visually Impaired via GRPO with LLM-as-Follower Reward	2025	year_diff	1.000	LaF-GRPO: In-Situ Navigation Instruction Generation for the Visually Impaired via GRPO with LLM-as-Follower Reward	2026	10.1609/aaai.v40i41.40804	bib=2025 crossref=2026
bib/entries/arxiv_2505_20783.bib	FM-Planner: Foundation Model Guided Path Planning for Autonomous Drone Navigation	2025	title_mismatch	0.639	Global path planning for autonomous qualitative navigation	None	10.1109/tai.1996.560476	bib=FM-Planner: Foundation Model Guided Path Planning for Autonomous Drone Navigation crossref=Global path planning for autonomous qualitative navigation
bib/entries/arxiv_2505_08712.bib	NavDP: Learning Sim-to-Real Navigation Diffusion Policy with Privileged Information Guidance	2025	title_mismatch	0.517	Sim-to-Real: Mapless Navigation for USVs Using Deep Reinforcement Learning	2022	10.3390/jmse10070895	bib=NavDP: Learning Sim-to-Real Navigation Diffusion Policy with Privileged Information Guidance crossref=Sim-to-Real: Mapless Navigation for USVs Using Deep Reinforcement Learning
bib/entries/arxiv_2503_09820.bib	ViLAM: Distilling Vision-Language Reasoning into Attention Maps for Social Robot Navigation	2025	title_mismatch	0.600	Audio Visual Language Maps for Robot Navigation	2024	10.1007/978-3-031-63596-0_10	bib=ViLAM: Distilling Vision-Language Reasoning into Attention Maps for Social Robot Navigation crossref=Audio Visual Language Maps for Robot Navigation
bib/entries/arxiv_2503_11702.bib	LLM-Guided Indoor Navigation with Multimodal Map Understanding	2025	ok	1.000	LLM-Guided Indoor Navigation with Multimodal Map Understanding	2025	10.1109/ipin66788.2025.11212934	
bib/entries/arxiv_2503_16475.bib	LLM-Glasses: GenAI-driven Glasses with Haptic Feedback for Navigation of Visually Impaired People	2025	year_diff	1.000	LLM-Glasses: GenAI-Driven Glasses with Haptic Feedback for Navigation of Visually Impaired People	2026	10.1145/3776734.3794543	bib=2025 crossref=2026
bib/entries/arxiv_2501_04279.bib	OpenIN: Open-Vocabulary Instance-Oriented Navigation in Dynamic Domestic Environments	2025	author_mismatch	1.000	OpenIN: Open-Vocabulary Instance-Oriented Navigation in Dynamic Domestic Environments	2025	10.1109/lra.2025.3592071	bib=['Yujie Tang', 'Meiling Wang', 'Yinan Deng', 'Zibo Zheng', 'Jingchuan Deng', 'Yufeng Yue'] crossref=['Yujie Tang', 'Meiling Wang', 'Yinan Deng', 'Zibo Zheng', 'Jingchuan Deng', 'Sibo Zuo', 'Yufeng Yue']
bib/entries/arxiv_2412_10137.bib	Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments	2024	year_diff	1.000	Constraint-Aware Zero-Shot Vision-Language Navigation in Continuous Environments	2025	10.1109/tpami.2025.3594204	bib=2024 crossref=2025
bib/entries/arxiv_2412_08591.bib	RoomTour3D: Geometry-Aware Video-Instruction Tuning for Embodied Navigation	2024	year_diff	1.000	RoomTour3D: Geometry-Aware Video-Instruction Tuning for Embodied Navigation	2025	10.1109/cvpr52734.2025.02569	bib=2024 crossref=2025
bib/entries/arxiv_2412_06224.bib	Uni-NaVid: A Video-based Vision-Language-Action Model for Unifying Embodied Navigation Tasks	2024	year_diff	1.000	Uni-NaVid: A Video-based Vision-Language-Action Model for Unifying Embodied Navigation Tasks	2025	10.15607/rss.2025.xxi.013	bib=2024 crossref=2025
bib/entries/arxiv_2412_04453.bib	NaVILA: Legged Robot Vision-Language-Action Model for Navigation	2024	author_mismatch	1.000	NaVILA: Legged Robot Vision-Language-Action Model for Navigation	2025	10.15607/rss.2025.xxi.018	bib=['An-Chieh Cheng', 'Yandong Ji', 'Zhaojing Yang', 'Zaitian Gongye', 'Xueyan Zou', 'Jan Kautz', 'Erdem Bıyık', 'Hongxu Yin', 'Sifei Liu', 'Xiaolong Wang'] crossref=['An-Chieh Cheng', 'Yandong Ji', 'Zhaojing Yang', 'Zaitian Gongye', 'Xueyan Zou', 'Jan Kautz', 'Erdem Biyik', 'Hongxu Yin', 'Sifei Liu', 'Xiaolong Wang']
bib/entries/arxiv_2411_11609.bib	VLN-Game: Vision-Language Equilibrium Search for Zero-Shot Semantic Navigation	2024	title_mismatch	0.794	VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation	2024	10.1109/icra57147.2024.10610712	bib=VLN-Game: Vision-Language Equilibrium Search for Zero-Shot Semantic Navigation crossref=VLFM: Vision-Language Frontier Maps for Zero-Shot Semantic Navigation
bib/entries/arxiv_2410_21926.bib	Reliable Semantic Understanding for Real World Zero-shot Object Goal Navigation	2024	year_diff	1.000	Reliable Semantic Understanding for Real World Zero-Shot Object Goal Navigation	2025	10.1007/978-3-031-78113-1_10	bib=2024 crossref=2025
bib/entries/arxiv_2409_20445.bib	Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments	2024	title_mismatch	0.946	VLM-GroNav: Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments	2025	10.1109/icra55743.2025.11128264	bib=Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments crossref=VLM-GroNav: Robot Navigation Using Physically Grounded Vision-Language Models in Outdoor Environments
bib/entries/arxiv_2409_18743.bib	OpenObject-NAV: Open-Vocabulary Object-Oriented Navigation Based on Dynamic Carrier-Relationship Scene Graph	2024	author_mismatch	1.000	OpenObject-NAV: Open-Vocabulary Object-Oriented Navigation Based on Dynamic Carrier-Relationship Scene Graph	2025	10.1109/iros60139.2025.11247413	bib=['Yujie Tang', 'Meiling Wang', 'Yinan Deng', 'Zibo Zheng', 'Jiagui Zhong', 'Yufeng Yue'] crossref=['Yujie Tang', 'Meiling Wang', 'Yinan Deng', 'Zibo Zheng', 'Jiagui Zhong', 'Tiancheng Liu', 'Chenjie Zhao', 'Yufeng Yue']
bib/entries/arxiv_2409_18794.bib	Open-Nav: Exploring Zero-Shot Vision-and-Language Navigation in Continuous Environment with Open-Source LLMs	2024	year_diff	1.000	Open-Nav: Exploring Zero-Shot Vision-and-Language Navigation in Continuous Environment with Open-Source LLMs	2025	10.1109/icra55743.2025.11127584	bib=2024 crossref=2025
bib/entries/arxiv_2409_18084.bib	GSON: A Group-based Social Navigation Framework with Large Multimodal Model	2024	year_diff	1.000	GSON: A Group-Based Social Navigation Framework With Large Multimodal Model	2025	10.1109/lra.2025.3595038	bib=2024 crossref=2025
bib/entries/arxiv_2409_16484.bib	BehAV: Behavioral Rule Guided Autonomy Using VLMs for Robot Navigation in Outdoor Scenes	2024	year_diff	1.000	Behav: Behavioral Rule Guided Autonomy Using VLMs for Robot Navigation in Outdoor Scenes	2025	10.1109/icra55743.2025.11127890	bib=2024 crossref=2025
bib/entries/arxiv_2409_13393.bib	Hey Robot! Personalizing Robot Navigation through Model Predictive Control with a Large Language Model	2024	year_diff	1.000	Hey Robot! Personalizing Robot Navigation Through Model Predictive Control with a Large Language Model	2025	10.1109/icra55743.2025.11128826	bib=2024 crossref=2025
bib/entries/arxiv_2409_10906.bib	Multi-Floor Zero-Shot Object Navigation Policy	2024	year_diff	1.000	Multi-Floor Zero-Shot Object Navigation Policy	2025	10.1109/icra55743.2025.11128607	bib=2024 crossref=2025
bib/entries/arxiv_2409_04965.bib	Socially-Aware Robot Navigation Enhanced by Bidirectional Natural Language Conversations Using Large Language Models	2024	year_diff	1.000	Socially-Aware Robot Navigation Enhanced by Bidirectional Natural Language Conversations Using Large Language Models	2025	10.1109/iros60139.2025.11246738	bib=2024 crossref=2025
bib/entries/arxiv_2408_04168.bib	Perceive, Reflect, and Plan: Designing LLM Agent for Goal-Directed City Navigation without Instructions	2024	title_mismatch	0.508	Efficient Goal Directed Navigation using RatSLAM	None	10.1109/robot.2005.1570262	bib=Perceive, Reflect, and Plan: Designing LLM Agent for Goal-Directed City Navigation without Instructions crossref=Efficient Goal Directed Navigation using RatSLAM
bib/entries/arxiv_2407_02473.bib	Open Scene Graphs for Open World Object-Goal Navigation	2024	year_diff	1.000	Open scene graphs for open-world object-goal navigation	2025	10.1177/02783649251369549	bib=2024 crossref=2025
bib/entries/arxiv_2406_19236.bib	Human-Aware Vision-and-Language Navigation: Bridging Simulation to Reality with Dynamic Human Interactions	2024	author_mismatch	1.000	Human-Aware Vision-and-Language Navigation: Bridging Simulation to Reality with Dynamic Human Interactions	2024	10.52202/079017-3795	bib=['Heng Li', 'Minghan Li', 'Zhi-Qi Cheng', 'Yifei Dong', 'Yuxuan Zhou', 'Jun-Yan He', 'Qi Dai', 'Teruko Mitamura', 'Alexander G. Hauptmann'] crossref=['Zhi-Qi Cheng', 'Qi Dai', 'Yifei Dong', 'Alexander Hauptmann', 'Jun-Yan He', 'Heng Li', 'Minghan Li', 'Teruko Mitamura', 'Yuxuan Zhou']
bib/entries/arxiv_2406_09798.bib	Sim-to-Real Transfer via 3D Feature Fields for Vision-and-Language Navigation	2024	title_mismatch	0.612	Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments	2022	10.1007/978-3-031-19842-7_34	bib=Sim-to-Real Transfer via 3D Feature Fields for Vision-and-Language Navigation crossref=Sim-2-Sim Transfer for Vision-and-Language Navigation in Continuous Environments
bib/entries/arxiv_2406_04882.bib	InstructNav: Zero-shot System for Generic Instruction Navigation in Unexplored Environment	2024	title_mismatch	0.425	Toward Zero-Shot Instruction Following	2024	10.18653/v1/2024.eacl-srw.5	bib=InstructNav: Zero-shot System for Generic Instruction Navigation in Unexplored Environment crossref=Toward Zero-Shot Instruction Following
bib/entries/arxiv_2310_00982.bib	VIPlanner: Visual Semantic Imperative Learning for Local Navigation	2024	ok	1.000	ViPlanner: Visual Semantic Imperative Learning for Local Navigation	2024	10.1109/icra57147.2024.10610025	
bib/entries/arxiv_2405_09822.bib	SEEK: Semantic Reasoning for Object Goal Navigation in Real World Inspection Tasks	2024	ok	1.000	SEEK: Semantic Reasoning for Object Goal Navigation in Real World Inspection Tasks	2024	10.15607/rss.2024.xx.024	
bib/entries/arxiv_2405_05363.bib	LOC-ZSON: Language-driven Object-Centric Zero-Shot Object Retrieval and Navigation	2024	title_mismatch	0.971	ZSORN: Language-Driven Object-Centric Zero-Shot Object Retrieval and Navigation	2025	10.1109/icra55743.2025.11128436	bib=LOC-ZSON: Language-driven Object-Centric Zero-Shot Object Retrieval and Navigation crossref=ZSORN: Language-Driven Object-Centric Zero-Shot Object Retrieval and Navigation
